routeIdx,crsIdx,crsKorNm,crsDstnc,crsTotlRqrmHour,crsLevel,crsCycle,crsContents,crsSummary,crsTourInfo,travelerinfo,sigun,brdDiv,gpxpath,createdtime,modifiedtime
T_ROUTE_MNG0000000043,T_CRS_MNG0000005356,서해랑길 82코스,15,270,1,비순환형,- 바다를 메운 땅 위에 오손도손 모여있는 마을과 마을을 잇는 코스<br>- 주변 경관과 조화를 이루며 웅장함을 자랑을 자랑하는 서해대교로 이어지는 코스,- 바다를 메운 땅 위에 오손도손 모여있는 마을과 마을을 잇는 코스<br>- 주변 경관과 조화를 이루며 웅장함을 자랑을 자랑하는 서해대교로 이어지는 코스,"- 소설 상록수의 작가 심훈이 직접 설계한 집으로 문학관이 있는 '당진필경사'<br>-  서해안 시대의 관문으로, 우리나라의 국력 신장을 상징할 수 있는 랜드마크 '서해대교'","- 시점: 당진시 송산면 유곡리 유곡2교차로<br>교통편) 당진버스터미널에서 일반 310, 320번 버스 승차 '유곡리'정류장에서 하차 후 도보이동<br>- 종점: 당진시 송악읍 복운리 복운리나눔숲<br>- 그늘이 많지 않으므로 사전에 대비할 필요가 있음",충남 당진시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005356.gpx,20201016010933,20250717014503
T_ROUTE_MNG0000000043,T_CRS_MNG0000005357,서해랑길 83코스,15,300,1,비순환형,"- 서해바다 첫머리에 자리 잡은 삽교호 일대를 걷는 길<br>- 함상공원, 해야테마 과학관 등 볼거리와 놀거리가 풍부한 코스","- 서해바다 첫머리에 자리 잡은 삽교호 일대를 걷는 길<br>- 함상공원, 해야테마 과학관 등 볼거리와 놀거리가 풍부한 코스","- 서해안 갯벌과 삽교호를 감상하며 나는 스릴이 있는 '삽교호짚트랙'<br>- 함상을 관람하고 체험할 수 있는 '삽교호함상공원'<br>- 해양생태의 체험학습시설로 수족관, 갯벌체험관 등이 있는 '해양테마과학관'<br>- 대관람차와 미니 바이킹 등의 놀이기구가 있는 '삽교호놀이동산'","- 시점: 당진시 송악읍 복운리 복운리나눔숲<br>교통편) 당진버스터미널에서 일반 202, 210, 213번 버스 승차 '이주단지'정류장 하차 후 도보이동 10분<br>- 종점: 아산시 인주면 걸매리 인주공단교차로<br>- 삽교호짚드택 내부에서 카페를 운영 중임",충남 당진시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005357.gpx,20201016013338,20250717014731
T_ROUTE_MNG0000000043,T_CRS_MNG0000005358,서해랑길 84코스,18,360,1,비순환형,- 근대 산업의 발전으로 생성된 아산만방조제와 간척지 위에 생성된 조요한 농촌 풍경을 마주할 수 있는 코스 ,- 근대 산업의 발전으로 생성된 아산만방조제와 간척지 위에 생성된 조요한 농촌 풍경을 마주할 수 있는 코스 ,- 1922년에 지어진 성당으로 수백년 된 느티나무와 어우러진 풍경이 아름다운 '공세리성당'<br>- 아산만방조제가 건설되면서 생겨 난 '쌀조개섬'<br>- 주변 마을을 활기 넘치던 어촌에서 농촌으로의 변화를 생기게 한 '아산만방조제',"- 시점: 아산시 인주면 걸매리 인주공단교차로<br>교통편) 아산시외버스터미널에서 간선 600, 610, 622번 버스 승차 '밀두1리'정류장 하차<br>- 종점: 아산시 둔포면 신남리 신둔포천교 아래<br>- 그늘이 많지 않으므로 사전에 대비할 필요가 있음",충남 아산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005358.gpx,20201016014607,20250717014750
T_ROUTE_MNG0000000043,T_CRS_MNG0000005362,서해랑길 88코스,18,360,1,비순환형,- 하루 두 번 열리는 제부도로 향하는 바닷길을 마주할 수 있는 코스<br>- 서해 바다와 갯벌과 어우러진 아름다운 낙조를 감상할 수 있는 코스,- 하루 두 번 열리는 제부도로 향하는 바닷길을 마주할 수 있는 코스<br>- 서해 바다와 갯벌과 어우러진 아름다운 낙조를 감상할 수 있는 코스,"- 궁평낙조로 불릴 만큼 노을이 아름다운 항구 '궁평항'<br>- 풍성한 해산물이 나는 곳으로 조개잡기, 망둥어낚시, 씨카약을 즐길 수 있는 '백미리어촌체험마을'<br>- 컨테이너로 지은 간이 미술관 '제부도아트파크'",- 시점: 화성시 서신면 궁평리 궁평리어촌체험안내소<br>교통편) 수원역에서 400번 버스 승차 '궁평항'정류장에서 하차<br>- 종점: 화성시 서신면 전곡리 전곡항<br>- 관광지로 유명한 제부도 옆을 지나므로 일정에 포함시키는 것을 추천,경기 화성시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005362.gpx,20201016020421,20250717014858
T_ROUTE_MNG0000000043,T_CRS_MNG0000005363,서해랑길 89코스,19,390,2,비순환형,"- 서해 어민들의 삶과 갯벌 체험이 가능한 관광지 전곡항 일대를 지나는 코스<br>- 농어촌 마을의 생활을 엿볼 수 있는 논밭길, 염전길을 걷는 코스 ","- 서해 어민들의 삶과 갯벌 체험이 가능한 관광지 전곡항 일대를 지나는 코스<br>- 농어촌 마을의 생활을 엿볼 수 있는 논밭길, 염전길을 걷는 코스 ","- 입파도행 여객선을 운행하며 요트 마리나와 수산시장이 있는 '전곡항(마리나)'<br>- 어민들의 삶을 보존, 전시하는 공간으로 체험프로그램도 운영하는 '안산어촌민속박물관'<br>- 누에섬을 오가는 입구이자 노을 명소로 유명한 '탄도항'<br>- 간척지의 넓은 갯벌을 형성하고 있는 마을 '선감어촌체험마을'",- 시점: 화성시 서신면 전곡리 전곡항<br>교통편) 사당역 또는 화성시청후문 정류장에서 직행 1002번 버스 승차 '전곡항'정류장 하차<br>- 종점: 경기도 안산시 단원구 대부남동 산284-5 ,경기 안산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005363.gpx,20201016020627,20250717014923
T_ROUTE_MNG0000000043,T_CRS_MNG0000005364,서해랑길 90코스,16,300,2,비순환형,- 청정갯벌과 바다 위 바위섬으로 모습을 감추는 아름다운 일몰을 감상할 수 있는 코스,- 청정갯벌과 바다 위 바위섬으로 모습을 감추는 아름다운 일몰을 감상할 수 있는 코스,- 군사지역과 인접해 사람의 발길이 닿지 않은 청정갯벌에서 체험을 할 수 있는 '홀곶갯벌체험장'<br>- 박을 엎어놓은 모양의 바위섬에 소나무가 자라고 있는 '쪽박섬',- 시점: 경기도 안산시 단원구 대부남동 산284-5 고랫부리입구 버스정류장<br>교통편) 오이도역 정류장에서 좌석 790번 버스 승차 '부대앞'정류장에서 하차 후 도보 30분<br>- 종점: 안산시 단원구 대부북동 대부도베이스볼파크,경기 안산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005364.gpx,20201016020851,20250717014943
T_ROUTE_MNG0000000043,T_CRS_MNG0000005365,서해랑길 91코스,15,300,2,비순환형,"- 대부해솔길에 포함되는 코스로 바다 전망과 어우러진 낙조가 일품이 코스<br>- 섬마을 곳곳에서 다양한 체험과, 푸짐한 조개구이와 너른 갯벌을 즐길 수 있는 코스","- 대부해솔길에 포함되는 코스로 바다 전망과 어우러진 낙조가 일품이 코스<br>- 섬마을 곳곳에서 다양한 체험과, 푸짐한 조개구이와 너른 갯벌을 즐길 수 있는 코스","- 갯벌열차를 타고 조개캐기, 그물 체험 등을 할 수 있는 '종현어촌체험마을'<br>- 바다 전망과 원형 조형물 사이로 떨어지는 낙조가 절경인 '구봉도낙조전망대'<br>- 튤립, 갈대, 풍차 호수 등이 어우러진 생태공원 '대부바다향기테마파크'",- 시점: 안산시 단원구 대부북동 바다낚시터 입구<br>교통편) 오이도역 정류장에서 좌석 790번 버스 승차 '대부중고등학교'정류장에서 하차 후 도보 20분<br>- 종점: 안산시 단원구 대부북동 대부도관광안내소<br>- 대부바다향기 테마파크에서는 매년 5월 꽃축제가 열림<br>- 종점부근 방아머리해변 근처에는 횟집과 바지락칼국수 먹거리 타운이 조성되어 있음,경기 안산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/08/48eba595ec184b26a4220ad11ae5d349.gpx,20201016021120,20250821015411
T_ROUTE_MNG0000000043,T_CRS_MNG0000005367,서해랑길 93코스,12,240,1,비순환형,"- 이국적인 느낌이 풀씬 풍기는 습지공원과 과거의 향기가 물씬 풍기는 소래포구를 지나는 역사, 문화, 생태 코스<br>- 수도권에서 제일 가까운 바닷가 수산시장 소래포구 등 관광객들이 많이 찾는 명소들을 잇는 코스","- 이국적인 느낌이 풀씬 풍기는 습지공원과 과거의 향기가 물씬 풍기는 소래포구를 지나는 역사, 문화, 생태 코스<br>- 수도권에서 제일 가까운 바닷가 수산시장 소래포구 등 관광객들이 많이 찾는 명소들을 잇는 코스","- 해안 경비초소로 쓰이던 곳으로 산책로, 야자수, 조형물 등이 조성된 '배곧한울공원'<br>- 갈대군락지와 습지가 어우러져 있는 '배곧생명공원'<br>- 조선시대의 군사요충지였던 지역으로 현재 항구와 횟집, 관광지구가 조성된 '월곶포구'<br>- 수인선 협궤열차가 다니던 철교로 현재는 인도교로 활용되는 '소래철교'<br>- 대규모 염전을 활용해 갯벌과 염생식물 등을 복원하고 생태교육관 등을 조성한 '소래습지생태공원'",- 시점: 시흥시 정왕동 배곧한울공원 해수체험장<br>교통편) 오이도역 정류장에서 99-3번 승차 '한울공원해수체험장'정류장에서 하차<br>- 종점: 인천시 남동구 수산동 남동체육관 입구<br>- 소래포구어시장에는 횟집과 수산물직판매장이 모여 있으며 가을마다 소래포구 축제가 열림 ,경기 시흥시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005367.gpx,20201016021617,20250717015059
T_ROUTE_MNG0000000043,T_CRS_MNG0000005368,서해랑길 94코스,13,240,2,비순환형,- 봄나들이를 즐기기 좋은 공원과 도심을 지나는 코스,- 봄나들이를 즐기기 좋은 공원과 도심을 지나는 코스,- 옛 포대 자리에 조성된 공원으로 대포가 전시되어 있는 '논현포대근린공원'<br>- 인천 이씨의 중시조인 이허겸의 사당 '원인재',- 시점: 인천시 남동구 수산동 남동체육관 입구<br>교통편) 인천2호선 남동구청역 정류장에서 급행 909번 버스 승차 '남동체육관'정류장에서 하차<br>- 종점: 인천시 연수구 선학동 선학역 3번 출입구<br>- 논현포대근린공원은 봄철에는 벚꽃 명소로 유명함,인천 남동구,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005368.gpx,20201016023609,20250717015116
T_ROUTE_MNG0000000043,T_CRS_MNG0000005369,서해랑길 95코스,17,360,3,비순환형,- 물길이 열리고 새 문물이 밀려들었던 인천에서 만나는 역사 문화거리를 지나는 코스 <br>- 개항기의 흔적이 남은 다양한 박물관과 이국적 정취가 흐르는 차이나타운에서 인천항이 간직한 옛이야기와 마주하는 코스,- 물길이 열리고 새 문물이 밀려들었던 인천에서 만나는 역사 문화거리를 지나는 코스 <br>- 개항기의 흔적이 남은 다양한 박물관과 이국적 정취가 흐르는 차이나타운에서 인천항이 간직한 옛이야기와 마주하는 코스,"- 하수처리시설을 지하화하여 그 위에 조성된 갯골을 살린 생태공원 '학인에코테마파크'<br>- 오래된 창고를 리모델링한 곳으로 한국 근대문학과 관련된 전시를 하는 '한국근대문화관'<br>-개항기 인천의 풍경, 철도, 은행 등 자료를 전시한 '인천개항박물관'<br>- 한국 최초의 짜자면 집인 공화춘을 개조한 박물관 '짜장면박물관'<br>- 세계 명작 동화가 그려진 벽화마을 '송월동 동화마을'",- 시점: 인천시 연수구 선학동 선학역 3번 출입구<br>교통편) 인천 1호선 선학역<br>- 종점: 인천시 중구 북성동3가 <br>- 학익에코테마파크는 가을에 갈대숲이 장관을 이룸<br>- 인천차이나타운은 인천항 개항기에 중국인들이 정착한 곳으로 중국 음식점이 많이 있음,인천 연수구,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/07/c9d6804ad5024081b2837e625bccd9b6.gpx,20201016023929,20250717015133
T_ROUTE_MNG0000000043,T_CRS_MNG0000005370,서해랑길 96코스,14,300,3,비순환형,- 새 문물을 맞이한 개항지의 역사와 일제강점기와 전쟁의 아픔이 공존하는 굵직한 역사의 흔적을 마주할 수 있는 코스,- 새 문물을 맞이한 개항지의 역사와 일제강점기와 전쟁의 아픔이 공존하는 굵직한 역사의 흔적을 마주할 수 있는 코스,"- 우리나라 최초의 서구식 공원으로 맥아더장군 동상이 있고 인천항이 한눈에 보이는 '인천자유공원'<br>- 일제강점기 때 응암산 줄기를 뚫어 축조한 무지개 모양의 돌문 '홍예문'<br>- 19세기부터 운영되던 시장으로 공갈빵, 닭강정 등 오래된 맛집이 많은 '신포국제시장'",- 시점: 인천시 중구 북성동3가 자유공원 입구<br>교통편) 지하철 1호선 인천역에서 하차 후 도보이동<br>- 종점: 인천시 서구 가정동 대우하나아파트 버스정류장,인천 중구,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/07/790ea2d6fdd147cc94d16f35dcfa0f74.gpx,20201016024505,20250714080632
T_ROUTE_MNG0000000043,T_CRS_MNG0000005373,서해랑길 99코스,14,300,3,비순환형,"- 자연생태가 잘 보존되어 있는 수안산을 비롯하여 학운산, 승마산을 잇는 임도 코스<br>- 수산시장과 신선한 해산물 등 먹거리가 풍부한 대명항에 이르는 코스","- 자연생태가 잘 보존되어 있는 수안산을 비롯하여 학운산, 승마산을 잇는 임도 코스<br>- 수산시장과 신선한 해산물 등 먹거리가 풍부한 대명항에 이르는 코스","- 곤충, 자연과의 공생을 테마로 조성된 '수안산생태원'<br>- 2006년 해군에서 공식 퇴역한 군함을 전시관으로 개조하여 안보체험 공간으로 활용 중인 '김포함상공원'",- 시점: 김포시 양촌읍 대포리 가현산 입구-동물이동통로<br>교통편) 공항철도 검암역에서 좌석 800번 버스 승차 '향동해병2사단'정류장에서 하차 후 도보이동<br>- 종점: 김포시 대곶면 대명항 대명포구<br>- 수안산생태원에서는 캠핑장이 운영 중이며 농산물 채취 체험을 운영하고 있음<br>- 종점 부근 대명항에는 식당가 먹거리가 풍부하고 편의시설이 다수 있음,경기 김포시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005373.gpx,20201016025849,20250717015245
T_ROUTE_MNG0000000043,T_CRS_MNG0000005378,서해랑길 64-1코스(지선1코스),11,240,1,비순환형,- 천수만에 도래하는 철새들의 군무와 생태환경을 감상할 수 있는 길,- 천수만에 도래하는 철새들의 군무와 생태환경을 감상할 수 있는 길,- 천수만의 철새를 주제로 한 생태공원 '서산버드랜드'<br>- 민물낚시를 즐길 수 있는 '봉락저수지',- 시점: 서산시 부석면 창리 창리포구<br>교통편) 서산공용버스터미널 정류장에서 610번 버스 승차 '창리'정류장 하차<br>- 종점: 서산시 부석면 취평리 부석버스정류장<br>- 서산버드랜드에서는 철새를 직관할 수 있는 탐조 투어를 운영하고 있음<br>운영시간 10:00~18:00(3월~10월)/10:00~17:00(11월~2월),충남 서산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005378.gpx,20201016070705,20250717015455
T_ROUTE_MNG0000000043,T_CRS_MNG0000005379,서해랑길 64-2코스(지선2코스),24,450,3,비순환형,- 호젓한 산사에서 마음의 안식을 느낄 수 있는 코스<br>- 조선시대 지방읍성의 모습과 수많은 희생을 치른 천주교 박해의 역사를 만날 수 있는 코스,- 호젓한 산사에서 마음의 안식을 느낄 수 있는 코스<br>- 조선시대 지방읍성의 모습과 수많은 희생을 치른 천주교 박해의 역사를 만날 수 있는 코스,- 신라시대에 창건한 것으로 알려진 사찰 '부석사'<br>- 천주교 박해로 처형된 순교자들을 기리는 성지로 기념관과 성당이 있는 '해미순교성지'<br>- 조선 읍성의 형태와 당시의 관사 등이 잘 보존되어 있는 '해미읍성',"- 시점: 서산시 부석면 취평리 부석버스정류장<br>교통편) 서산공용버스터미널 정류장에서 610, 660번 버스 이용, 부석정류장에서 하차<br>- 종점: 서산시 해미면 읍내리 해미읍성<br>- 해미읍성 운영시간 06:00 ~ 19:00(3월~10월은 21시까지 운영)",충남 서산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005379.gpx,20201016071053,20250717015512
T_ROUTE_MNG0000000043,T_CRS_MNG0000005380,서해랑길 64-3(지선3코스),18,390,3,비순환형,- 시간을 거슬러 오르는 삼국시대의 문화와 건축의 숨결을 마주할 수 있는 역사기행<br>- 싱그러운 숲길과 봄꽃의 아름다움을 곳곳에서 만날 수 있는 코스,- 시간을 거슬러 오르는 삼국시대의 문화와 건축의 숨결을 마주할 수 있는 역사기행<br>- 싱그러운 숲길과 봄꽃의 아름다움을 곳곳에서 만날 수 있는 코스,- 조계종 수덕사의 말사로 건축학적 가치가 높은 사찰 '개심사'<br>- 보물로 지정된 4m높이의 당간지주와 오층석탑 등 유물이 남아있는 '서산보원사지'<br>- 빛에 따라 표정이 바뀌는 백제시대 불교예술의 정수 '마애삼존불상'(국보 84호),- 시점: 서산시 해미면 읍내리 해미읍성<br>교통편) 서산공용버스터미널에서 530번 버스 이용 해미우체국 정류장에서 하차<br>- 종점: 서산시 운산면 용장리 운산교<br>- 개심사는 봄철 벚꽃 명소로도 유명함,충남 서산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/08/3019f36628c44b87b696367381cad889.gpx,20201016071429,20251021121257
T_ROUTE_MNG0000000043,T_CRS_MNG0000005382,서해랑길 64-5(지선5코스),20,360,2,비순환형,- 천주교의 아픈 역사가 어린 순례길을 따라 걷는 코스<br>- 우거진 숲길의 고즈넉한 풍경 속을 걷는 코스,- 천주교의 아픈 역사가 어린 순례길을 따라 걷는 코스<br>- 우거진 숲길의 고즈넉한 풍경 속을 걷는 코스,"- 유서 깊은 저수지인 합덕제를 중심으로 조성된 '합덕제수변공원'<br>- 아산 공세리 성당과 더불어 충남에서 가장 오래된 성당 '천주교합덕성당'<br>- 조선 3대 저수지 중 하나였던 합덕제를 기념하고 농경문화를 보존, 체험하는 '합덕수리민속박물관'",- 시점: 당진시 면천면 죽동리 내포문화숲길방문자센터<br>교통편) 당진버스터미널에서 일반 46번 버스 이용 아미산입구 정류장에서 하차<br>- 종점: 당진시 합덕읍 합덕리 합덕수리민속박물관<br>- 합덕제수변공원은 7~8월 연꽃이 장관임,충남 당진시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005382.gpx,20201016071835,20251021121355
T_ROUTE_MNG0000000043,T_CRS_MNG0000005276,서해랑길 2코스,18,360,1,비순환형,"- 땅끝해안도로 구간과 산길, 들길로 이어진 마을을 따라 쪽빛바다를 보며 걷는 길","- 땅끝해안도로를 따라 쪽빛 바다를 바라보며 산길, 들길로 이어진 마을과 마을을 이어 걷는 길",- 마한시대 대규모 고분 유적지로 관련 유물이 다수 출토된 '해남안호리고분군'<br>- 작은 어선이 드나드는 소박한 남도 어촌마을 풍경의 '두모 선착장',"- 시점: 해남군 송지면 산정리 송지면사무소<br>교통편) 해남종합버스터미널에서 사구미, 산정 방향 농어촌버스 233, 267, 239, 232, 265, 269번 승차 '산정'정류장 하차<br>- 종점: 해남군 화산면 관동리 영터버스정류장",전남 해남군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005276.gpx,20201013105742,20250716071448
T_ROUTE_MNG0000000043,T_CRS_MNG0000005286,서해랑길 12코스,22,420,2,비순환형,- 푸른 하늘과 파도소리를 함께 감상하며 걷는 재미는 특별한 코스<br>- 서해의 낙조와 백조가 노니는 호수를 즐길 수 있는 코스,- 푸른 하늘과 파도소리를 함께 감상하며 걷는 재미는 특별한 코스<br>- 서해의 낙조와 백조가 노니는 호수를 즐길 수 있는 코스,"- 조개잡이체험, 개매기체험 등의 다양한 체험이 가능한 '청룡어촌체험마을'<br>- 서남해안 유일의 백조도래지로 호수와 어우러진 겨울 철새의 군무가 장관인 '군내호' <br>- 명챵대첩의 현장인 울돌목과 잘 어우러지는 대표 상징물 '충무공이순신동상'",- 시점: 진도군 진도읍 산월리 쉬미항<br>교통편) 진도종합터미널에서 쉬미-소포 행 농어촌 버스 승차 '쉬미항'정류장 하차<br>- 종점: 해남군 문내면 학동리 우수영국민관광지<br>- 길조로 알려진 고니는 다도해 해안에서 12월과 2월 사이에 월동하며 시기를 맞춰 방문하면 휴식을 취하는 고니를 볼 수 있음,전남 진도군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/11/c555ca5482df4d92a85e9ab6882710b5.gpx,20201013013420,20251111022722
T_ROUTE_MNG0000000043,T_CRS_MNG0000005288,서해랑길 14코스,18,360,2,비순환형,- 서해바다의 아름다운 해안비경을 즐길 수 있는 코스,- 서해바다의 아름다운 해안비경과 소박한 마을 풍경을 즐길 수 있는 코스,"- '해양'을 뜻하는 이탈이아어에서 따온 이름으로 해변 캠핑장, 골프장 등이 있는 종합휴양단지 '오시아노관광단지'","- 시점: 해남군 화원면 산호리 학상마을회관<br>교통편) 해남종합버스터미널에서 농어촌 336번버스(남리,우수영,무고) 승차 개초정류장에서 하차 후, 357번(개초,화봉) 버스 환승 후 '학상마을'정류장 하차<br>- 종점: 해남군 화원면 월효리 당포버스정류장<br>-  레이져쇼 및 각종이벤트와 공연을 진행하는 오시아노 관광단지는 오토캠핑등을 즐기기 좋음",전남 해남군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005288.gpx,20201013014954,20250716071853
T_ROUTE_MNG0000000043,T_CRS_MNG0000005327,서해랑길 53코스,20,390,2,비순환형,"- 보존 가치가 높은 다양한 습지식생환경으로 야생 동식물의 중요한 서식처인 군산호수를 지나는 코스 <br>- 마을을 잇는 골목길을 지나 호수둘레길을 걸으며 숲길, 논길, 호숫길을 두루 지날 수 있는 코스","- 보존 가치가 높은 다양한 습지식생환경으로 야생 동식물의 중요한 서식처인 군산호수를 지나는 코스 <br>- 마을을 잇는 골목길을 지나 호수둘레길을 걸으며 숲길, 논길, 호숫길을 두루 지날 수 있는 코스",- 과거 상수원 보호지역으로 자연생태계가 온전히 보전되어 있는 '군산호수',- 시점: 김제시 청하면 동지산리 새창이다리<br>교통편) 김제공용버스터미널에서 21번 버스 승차 '신창'정류장 하차<br>- 종점: 군산시 옥산면 당북리 외당마을버스정류장<br>- 군산호수 둘레길 초입은 갈대밭으로 가을이면 은빛 장관을 볼 수 있음,전북 군산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005327.gpx,20201015012452,20250716073321
T_ROUTE_MNG0000000043,T_CRS_MNG0000005328,서해랑길 54코스,11,240,2,비순환형,"- 군산의 역사와 문화, 자연을 함께 느낄 수 있는 코스<br>- 일제 강점기의 흔적이 고스란히 남아있는 군사의 골목에서 문화와 예술을 느낄 수 있는 코스","- 군산의 역사와 문화, 자연을 함께 느낄 수 있는 코스<br>- 일제 강점기의 흔적이 고스란히 남아있는 군산의 골목에서 문화와 예술을 느낄 수 있는 코스",- 벚꽃과 단풍이 아름답고 정상에서는 금강과 서해가 한눈에 들어오는 도심 속 공원 '월명공원'<br>- 수산물의 중심지인 해망동과 군산시내를 잇던 130m 터널 '해망굴'<br>- 대한제국 때 지어진 유럽 양식의 붉은 벽돌건물 '옛군산세관'<br>- 군산의 근대문화 및 해양문화를 주제로 한 '군산근대역사박물관'<br>- 일본 나가사키 지방은행의 군산지점이었던 곳으로 일제강점기 초기 건축물 '군산근대미술관',"- 시점: 군산시 옥산면 당북리 외당마을버스정류장<br>교통편) 군산시외버스터미널에서 42, 43, 44번 버스 승차 '쌍용예가아파트'정류장 하차<br>- 종점: 군산시 장미도 진포해양테마공원<br>- 종점에 위치한 군산근대역사문화거리는 볼거리가 풍부하고 식당 등 편의시설이 많음",전북 군산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005328.gpx,20201015013244,20250716073341
T_ROUTE_MNG0000000043,T_CRS_MNG0000005329,서해랑길 55코스,15,300,1,비순환형,- 근대 역사거리를 걸으며 일제 강점기의 역사를 생생히 만나보고 추억의 영화 촬영지에서 아날로그 감성의 매력에 빠져드는 코스,- 근대 역사거리를 걸으며 일제 강점기의 역사를 생생히 만나볼 수 있는 코스<br>- 추억의 영화 촬영지에서 아날로그 감성의 매력에 빠져드는 코스,- 일제강점기에 간조시에도 선박을 접안시키려 만든 '뜬다리부두'<br>- 최무선 장군의 진포대첩을 기념하기 위해 개관한 '진포해양테마공원'<br>- 마을을 관통해 기차가 지났던 옛 철길을 따라 마을의 흔적과 카페 등이 생긴 '경암동철길마을'<br>- 군산의 3.1운동을 기념하기 위해 건립된 '구암역사공원'<br>- 군산 출신의 소설가 채만식의 업적을 기리기 위해 건립된 '채만식문학관'<br>- 금강하구의 자연생태계를 보전하는 교육의 장 '서천군조류생태전시관',"- 시점: 군산시 장미동 진포해양테마공원<br>교통편) 군산신외버스터미널에서 1, 8, 9번 버스 이용 후 근대역사박물관 정류장 하차<br>- 종점: 서천군 장항읍 신창리 장항도성장 입구<br>- 군산근대역사문화거리와 금강하굿둑관광지를 지나는 코스로 식당과 편의시설을 비교적 쉽게 찾을 수 있음",전북 군산시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005329.gpx,20201015013518,20251030123642
T_ROUTE_MNG0000000043,T_CRS_MNG0000005330,서해랑길 56코스,15,270,1,비순환형,'- 서해안을 따라 걷는 길로 장항항과 산림욕장을 지나는 코스<br>- 금강하구에서 바다로 이어지는 서천의 장항항에서 풍부한 해선물을 맛볼 수 있는 코스,- 서해안을 따라 걷는 길로 장항항과 산림욕장을 지나는 코스<br>- 금강하구에서 바다로 이어지는 서천의 장항항에서 풍부한 해선물을 맛볼 수 있는 코스,- 짜릿함과 서해바다의 경관을 감상할 수 있는 노을명소 '장항스카이워크'<br>- 해양생물 자원의 역구와 전시를 목적으로 건립된 '국립해양생물자원관',"- 시점: 서천군 장항읍 신창리 장항도선장 입구<br>교통편) 서천시외버스터미널에서 2-3, 2-6번 버스 승차 '신창2리'정류장 하차<br>- 종점: 서천군 마서면 송석리 송석리와석노인회관<br>- 장항항에서는 매년 꼴갑축제를 진행하여 갑오징어와 꼴두기를 맛볼 수 있음",충남 서천군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/10/4a2b32dff22b4350b89d2a0ed40e7988.gpx,20201015104622,20251013071123
T_ROUTE_MNG0000000043,T_CRS_MNG0000005331,서해랑길 57코스,16,300,1,비순환형,- 해변길을 걸으며 어촌마을과 풍경을 두루 볼 수 있는 코스,- 해변길을 걸으며 어촌마을과 풍경을 두루 볼 수 있는 코스,- 탁 트인 갯벌과 해변 인근에 편의시설이 잘 조성되어 있는 '비인해변',"- 시점: 서천군 마서면 송석리 송석리와석노인회관<br>교통편) 서천시외버스터미널에서 17-1, 17-2, 17-3번 버스 승차 '동지산'정류장 하차<br>- 종점: 서천군 비인면 선도리 선도리갯벌체험마을",충남 서천군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005331.gpx,20201015104955,20250716073445
