contentid,contentTypeId,title,addr1,mapx,mapy,cat1,cat2,cat3
2658237,12,뜬봉샘생태공원,전북특별자치도 장수군 장수읍 물뿌랭이길 10-18,127.5013445805,35.5921873324,A01,A0101,A01010500
250140,12,라제통문,전북특별자치도 무주군 설천면 라제통문로 2,127.7949716734,35.9957994958,A01,A0102,A01020200
2615382,12,마이돈농촌테마공원,전북특별자치도 진안군 진안읍 마이산로 160,127.4162612489,35.773081988,A02,A0202,A02020700
128974,12,마이산 타포니지형,전북특별자치도 진안군 진안읍 마이산로 255,127.4127035856,35.7596501179,A01,A0102,A01020200
2939667,12,마이산도립공원 남부,전북특별자치도 진안군 마이산남로 182,127.3938497716,35.7570528603,A01,A0101,A01010200
2939664,12,마이산도립공원 북부,전북특별자치도 진안군 마이산로 255 마이산 도립공원 관리 사무소,127.4149198778,35.766391058,A01,A0101,A01010200
2702656,12,마이정원,전북특별자치도 진안군 진안읍 단양리,127.4176166904,35.7728431501,A02,A0202,A02020600
1625152,12,만경강,전북특별자치도 익산시 춘포면 천동리,127.001997721,35.8935110792,A01,A0101,A01011800
3079580,12,만경낙조전망대,전북특별자치도 김제시 만경읍 토정길 216,126.8049041851,35.8939159758,A02,A0205,A02050600
1599284,12,만경향교,전북특별자치도 김제시 만경읍 두내산1길 25-10,126.8210759876,35.8543318756,A02,A0201,A02010700
128609,12,만돌갯벌체험학습장,전북특별자치도 고창군 심원면 애향갯벌로 320,126.5150115273,35.5301302431,A02,A0203,A02030100
2996389,12,만듦협동조합,전북특별자치도 완주군 삼례나들목로 338-33 삼례중학교,127.0845923592,35.9231730187,A02,A0203,A02030400
250287,12,만석보지,전북특별자치도 정읍시 이평면 하송리,126.8613296528,35.6805190133,A02,A0201,A02010700
1627095,12,만석보혁파비,전북특별자치도 정읍시 이평면 하송리,126.8502419757,35.6717725957,A02,A0205,A02050200
126336,12,만일사(순창),전북특별자치도 순창군 구림면 안심길 103-134,127.1175924451,35.4858371666,A02,A0201,A02010800
127005,12,만취정,전북특별자치도 임실군 삼계면 산수1길 62,127.27920606,35.4798795182,A02,A0201,A02010700
1956975,12,만화서원,전북특별자치도 고창군 신림면 만화길 50,126.7086924347,35.4936126492,A02,A0201,A02010700
250288,12,말목장터와 감나무,전북특별자치도 정읍시 이평면 두자리,126.8377654965,35.6644343284,A02,A0201,A02010700
1316294,12,망모당,전북특별자치도 익산시 왕궁면 장중길 105-8,127.0942930747,35.9687652133,A02,A0201,A02010700
1626945,12,망제동석불입상,전북특별자치도 정읍시 망제동,126.8291122139,35.6056408614,A02,A0201,A02010700
126335,12,망해사(김제),전북특별자치도 김제시 진봉면 심포10길 94,126.7156797015,35.8597239049,A02,A0201,A02010800
1608758,12,매창공원,전북특별자치도 부안군 부안읍 매창로 89,126.7287210396,35.7188235074,A02,A0202,A02020700
1599347,12,모덕사(벽제서원),전북특별자치도 김제시 입석동,126.8844028156,35.7800053136,A02,A0201,A02010700
127574,12,모악산도립공원,전북특별자치도 김제시 금산면 모악로 494,127.0444151597,35.7185511644,A01,A0101,A01010200
2588908,12,모항갯벌체험장,전북특별자치도 부안군 변산면 모항길 107,126.5138657506,35.5872292901,A02,A0203,A02030400
128448,12,모항어촌체험마을,전북특별자치도 부안군 변산면 모항길 107,126.514215699,35.5880236501,A02,A0203,A02030100
127689,12,모항해수욕장,전북특별자치도 부안군 변산면 모항길 22,126.5077441836,35.58286024,A01,A0101,A01011200
1583080,12,모현동 부도,전북특별자치도 익산시 군익로11길 29-11 (모현동1가),126.9368299964,35.9439736476,A02,A0201,A02010800
2759671,12,몽돌해수욕장 (몽돌해변),전북특별자치도 군산시 옥도면 선유도1길 238-7,126.4022890673,35.8284888289,A01,A0101,A01011200
2703786,12,무녀교,전북특별자치도 군산시 옥도면,126.4441357079,35.813335705,A02,A0205,A02050100
126292,12,무녀도,전북특별자치도 군산시 옥도면 무녀도리,126.4178106318,35.7996423796,A01,A0101,A01011300
3082713,12,무룡고개,전북특별자치도 장수군 번암면 지지리,127.614374876,35.6440862159,A01,A0101,A01010400
814004,12,무병장수마을,전북특별자치도 장수군 계북면 토옥동로 114,127.6396710986,35.8064821318,A02,A0203,A02030100
126401,12,무성서원 [유네스코 세계유산],전북특별자치도 정읍시 칠보면 원촌1길 44-12,126.9839541057,35.6016800678,A02,A0201,A02010700
1954779,12,무장향교,전북특별자치도 고창군 무장면 교흥교촌길 9,126.5661512097,35.4276788433,A02,A0201,A02010700
127031,12,무주 구천동 33경,전북특별자치도 무주군 설천면 백련사길 580,127.766638979,35.8594783706,A01,A0101,A01010500
1624914,12,무주 구천동 관광특구,전북특별자치도 무주군,127.7761537319,35.899207361,A02,A0202,A02020200
1933854,12,무주 무풍승지마을,전북특별자치도 무주군 무풍면 철목길 61,127.8397047845,35.9600432516,A02,A0203,A02030100
129561,12,무주 반디랜드,전북특별자치도 무주군 설천면 무설로 1324,127.7587605263,36.0132357529,A02,A0202,A02020700
709075,12,무주 삼공리 반송,전북특별자치도 무주군 설천면 삼공리 산31,127.7771866504,35.9112032389,A01,A0102,A01020100
126908,12,무주 적상산성,전북특별자치도 무주군 적상면 괴목리,127.6838104366,35.9544772105,A02,A0201,A02010200
128950,12,무주 지전마을 옛 담장,전북특별자치도 무주군 설천면 길산리 48-1,127.7455474342,36.0271450456,A02,A0201,A02010600
2706626,12,무주 향로산 자연휴양림,전북특별자치도 무주군 무주읍 무학로 153-36,127.6699125722,36.0240523805,A01,A0101,A01010600
2606127,12,무주구천동 월하탄 계곡,전북특별자치도 무주군 설천면 삼공리,127.7769788969,35.8903833785,A01,A0101,A01010900
126718,12,무주덕유산리조트,전북특별자치도 무주군 설천면 만선로 185,117.9925662504,19.69442748,A02,A0202,A02020200
129565,12,무주리조트 관광곤도라,전북특별자치도 무주군 설천면 만선로 185,117.9925662504,19.69442748,A02,A0202,A02020200
127627,12,무주한풍루,전북특별자치도 무주군 무주읍 한풍루로 326-5,127.6623665624,36.003982308,A02,A0201,A02010700
129562,12,무주향교,전북특별자치도 무주군 무주읍 단천로 135,127.6659411385,36.0079263672,A02,A0201,A02010700
126340,12,문수사(고창),전북특별자치도 고창군 고수면 칠성길 135,126.726002075,35.3806840814,A02,A0201,A02010800
304836,12,문수사(김제),전북특별자치도 김제시 황산5길 158 (황산동),126.9321041051,35.7806199508,A02,A0201,A02010800
1956978,12,문창서원,전북특별자치도 군산시 옥구읍 광월길 33-50,126.7069453158,35.9308656418,A02,A0201,A02010700
1623801,12,"문태서, 박춘실 의병대장 전적비",전북특별자치도 장수군 계북면 양악리,127.631296663,35.8131590032,A02,A0205,A02050200
2932446,12,문화살롱,전북특별자치도 전주시 덕진구 붓내1길 19,127.1238903928,35.8645803736,A02,A0203,A02030400
1626356,12,미당 서정주 생가,전북특별자치도 고창군 부안면 미당길 16,126.6080114487,35.5353756544,A02,A0201,A02010500
3067855,12,미르샘 다리,전북특별자치도 정읍시 신정동,126.857026089,35.508841214,A02,A0205,A02050100
1584306,12,미륵사지 석등하대석,전북특별자치도 익산시 금마면 기양리 미륵사지내,127.0301643512,36.0111259369,A02,A0201,A02010700
309297,12,미륵암(남원),전북특별자치도 남원시 노송로 1188-5 (노암동),127.3721640668,35.3893885888,A02,A0201,A02010800
2755034,12,바람개비 마을,전북특별자치도 익산시 성당면 성당로 762,126.921387595,36.1307381717,A02,A0202,A02020600
3019402,12,바람쐬는길,전북특별자치도 전주시 완산구 바람쐬는길 21 (교동),127.1626022226,35.811634292,A02,A0203,A02030600
126675,12,바래봉,전북특별자치도 남원시 산내면 내령리,127.5762174314,35.4215412863,A01,A0101,A01010400
231896,12,반계선생유적지,전북특별자치도 부안군 보안면 반계로 97-68,126.6303684428,35.6195359115,A02,A0201,A02010700
1956980,12,반곡서원(완주),전북특별자치도 완주군 비봉면 반곡서원길 52-29,127.180806271,36.0184249478,A02,A0201,A02010700
1956982,12,반곡서원(전주),전북특별자치도 전주시 완산구 황학1길 11-24,127.1557196066,35.8076151849,A02,A0201,A02010700
2996818,12,반줄,전북특별자치도 완주군 구정1길 43-22,127.1017763536,35.9454513341,A02,A0203,A02030400
916981,12,발산리육각부도,전북특별자치도 군산시 개정면 바르메길 43,126.7962421729,35.9585862294,A02,A0201,A02010800
717051,12,방장산,전북특별자치도 고창군 신림면 신평리,126.7471482953,35.4562064319,A01,A0101,A01010400
1623888,12,방화동자연휴양림·가족휴가촌,전북특별자치도 장수군 번암면 방화동로 778,127.5291060762,35.5897575387,A01,A0101,A01010600
3065124,12,배산체육공원,전북특별자치도 익산시 동서로 21 (현영동),126.9396348894,35.9597552297,A02,A0202,A02020700
126360,12,백련사(무주),전북특별자치도 무주군 설천면 백련사길 580,127.7665945072,35.8606393491,A02,A0201,A02010800
1956984,12,백산서원(김제),전북특별자치도 김제시 백산면 하서3길 84,126.8718860797,35.8258554346,A02,A0201,A02010700
1580198,12,백산서원(무주),전북특별자치도 무주군 무풍면 북리길 40,127.8487897699,35.9718309636,A02,A0201,A02010700
1956987,12,백산서원(익산),전북특별자치도 익산시 동서로3길 15,126.9462592914,35.9600303126,A02,A0201,A02010700
1599383,12,백산저수지,전북특별자치도 김제시 백산면 하정로 163-73,126.8939558126,35.8459840763,A01,A0101,A01011800
1599399,12,백석서원,전북특별자치도 김제시 범득골길 187-22 (갈공동),126.8637122237,35.8097876796,A02,A0201,A02010700
1627256,12,백암리남근석,전북특별자치도 정읍시 칠보면,126.9521042155,35.5994436653,A02,A0201,A02010700
1624070,12,백용성조사유허비,전북특별자치도 장수군 번암면 죽림2길 31,127.5410202371,35.539255133,A02,A0205,A02050200
309328,12,백운사(익산),전북특별자치도 익산시 여산면 천호산길 155-23,127.1223247173,36.0434182993,A02,A0201,A02010800
1607330,12,백장암 삼층석탑,전북특별자치도 남원시 산내면 백장길 66,127.6187992754,35.440959282,A02,A0205,A02050200
1582423,12,백제도예원,전북특별자치도 익산시 하나로 685 (임상동),126.9780808872,35.9815728503,A02,A0203,A02030400
1314771,12,백지사터,전북특별자치도 익산시 여산면 여산리,127.0854164888,36.0590436515,A02,A0201,A02010900
1956989,12,백현서원,전북특별자치도 완주군 고산면 눈기러기로 66-73,127.2121765576,35.9858819836,A02,A0201,A02010700
1599509,12,벽성서원,전북특별자치도 김제시 향교길 89-16,126.8796499138,35.8012028192,A02,A0201,A02010700
2752661,12,변산리조트,전북특별자치도 부안군 변산면 격포로 453-10,126.485459482,35.6058155888,A02,A0202,A02020200
126239,12,변산반도국립공원,전북특별자치도 부안군 변산면 방파제길 11,126.5797696087,35.6418575196,A01,A0101,A01010100
126287,12,변산해수욕장,전북특별자치도 부안군 변산면 변산로 2100,126.5303730814,35.6787274928,A01,A0101,A01011200
2743326,12,변산해안도로 (부안변산해안도로),전북특별자치도 부안군 변산면 변산해변로 765,126.5109252198,35.662759538,A01,A0101,A01010500
2615248,12,병바위 (전북 서해안 국가지질공원),전북특별자치도 고창군 아산면 반암리,126.6039130518,35.4861422875,A01,A0102,A01020200
988215,12,병풍폭포,전북특별자치도 순창군 팔덕면 강천산길 113,127.0666322839,35.4081700885,A01,A0101,A01010800
125447,12,보리나라 학원농장,전북특별자치도 고창군 공음면 학원농장길 158-6,126.543632276,35.3761454219,A02,A0204,A02040800
1624663,12,보천사(군산),전북특별자치도 군산시 서수면 내무장길 249,126.8535800969,36.0122283147,A02,A0201,A02010800
1627820,12,보흥사,전북특별자치도 진안군 마령면 원강정1길 16-133,127.3753850133,35.7468314754,A02,A0201,A02010800
3537204,12,복분자유원지,전북특별자치도 고창군 부안면 복분자로 531,126.6456892974,35.5097208688,A02,A0202,A02020700
2990226,12,복합문화지구 누에,전북특별자치도 완주군 용진읍 완주로 456-19,127.158075139,35.9064484224,A02,A0203,A02030400
1956999,12,봉강서원(완주),전북특별자치도 완주군 봉동읍 봉강구만길 29,127.1553558443,35.9099590868,A02,A0201,A02010700
1608785,12,봉래구곡,전북특별자치도 부안군 변산면 중계리,126.5807861334,35.6438850842,A01,A0101,A01010900
126338,12,봉서사(완주),전북특별자치도 완주군 용진읍 봉서안길 313,127.219139085,35.9087325597,A02,A0201,A02010800
1624140,12,봉황대(장수),전북특별자치도 장수군 천천면 봉황대길 2,127.5198402737,35.7984531494,A01,A0102,A01020200
1599550,12,봉황사(김제),전북특별자치도 김제시 금구면 오봉2길 474,127.0716112781,35.7748646756,A02,A0201,A02010800
1624882,12,부남강변 유원지,전북특별자치도 무주군 부남면 대소리,127.5580405863,35.9719091046,A02,A0202,A02020700
126394,12,부안 구암리 지석묘군,전북특별자치도 부안군 하서면 석상리,126.6545640375,35.70806514,A02,A0201,A02010700
1608746,12,부안 도청리 호랑가시나무군락,전북특별자치도 부안군 변산면 도청리,126.5089106766,35.5856404986,A01,A0102,A01020100
231908,12,부안 동문안 당산,전북특별자치도 부안군 부안읍 동중리,126.7350672696,35.7355133827,A02,A0201,A02010900
2637838,12,부안 솔섬,전북특별자치도 부안군 변산면 도청리,126.4865125194,35.5917422071,A01,A0101,A01011300
3042004,12,부안댐 가족공원,전북특별자치도 부안군 변산면 부안댐로 290,126.5629425235,35.6737980468,A02,A0202,A02020700
2588636,12,부안청림천문대,전북특별자치도 부안군 상서면 노적길 25,126.6154326936,35.6577563134,A02,A0203,A02030400
1608822,12,부안향교,전북특별자치도 부안군 부안읍 향교길 25,126.7278457978,35.7313581775,A02,A0201,A02010700
1599564,12,부용사(김제),전북특별자치도 김제시 백구면 황토로 1074-30,126.9556272346,35.8789647143,A02,A0201,A02010800
1580147,12,분양서원,전북특별자치도 무주군 무풍면 지성길 119,127.8574727941,35.9548552709,A02,A0201,A02010700
1608860,12,분옥담과 선녀탕,전북특별자치도 부안군 변산면 방파제길 11,126.4712880206,35.625804744,A01,A0101,A01010900
716576,12,불명산,전북특별자치도 완주군 경천면 화암사길 271,127.2868260956,36.0664935453,A01,A0101,A01010400
317526,12,불정사(전주),전북특별자치도 전주시 완산구 남고산성1길 33-24 (동서학동),127.1564224123,35.8041433699,A02,A0201,A02010800
128833,12,불주사(군산),전북특별자치도 군산시 나포면 군둔길 226,126.8468887036,36.0246823339,A02,A0201,A02010800
2615342,12,비비정예술열차,전북특별자치도 완주군 삼례읍 비비정길 73-21,127.0677778248,35.8989921483,A02,A0203,A02030400
129657,12,사곡리남근석,전북특별자치도 임실군 덕치면 사곡리 1019,127.1788723069,35.5175929562,A02,A0201,A02010700
1957006,12,사동서원,전북특별자치도 장수군 산서면 사창길 35,127.3784922884,35.5646883027,A02,A0201,A02010700
126315,12,사선대관광지&조각공원,전북특별자치도 임실군 관촌면 사선2길 68-7,127.2745375809,35.6724242759,A02,A0202,A02020700
1599584,12,사현사(김제),전북특별자치도 김제시 금구면 선비로 1017-27,127.0253262029,35.7866236503,A02,A0201,A02010700
2357431,12,산동리 남근석,전북특별자치도 순창군 팔덕면 팔왕길 77,127.0891225791,35.3838871112,A02,A0201,A02010700
1935998,12,산들강웅포마을,전북특별자치도 익산시 웅포면 강변로 284,126.8843114814,36.0879146464,A02,A0203,A02030100
2633954,12,산속등대 복합문화공간,전북특별자치도 완주군 소양면 원암로 82,127.2520066415,35.8693487271,A02,A0203,A02030400
2774049,12,산약초타운,전북특별자치도 진안군 진안읍 외사양길 16-19,127.4159417284,35.7770370889,A02,A0202,A02020600
1626187,12,산외한우마을,전북특별자치도 정읍시 산외면 산외로 450,127.0406402167,35.6218398632,A02,A0203,A02030100
2615341,12,삼례책마을,전북특별자치도 완주군 삼례읍 삼례역로 68,127.0657805578,35.9075078103,A02,A0203,A02030100
1599606,12,삼불암(김제),전북특별자치도 김제시 죽산면 서포4길 443,126.7892559478,35.7719657126,A02,A0201,A02010800
1584645,12,삼세오충렬사,전북특별자치도 익산시 용안면 현내로 468,126.9602455127,36.1200011833,A02,A0201,A02010700
2827407,12,상관 공기마을 편백숲,전북특별자치도 완주군 죽림편백길 196,127.2036587957,35.7393126708,A01,A0101,A01010500
126278,12,상록해수욕장,전북특별자치도 부안군 변산면 변산로 3210-16,126.482257117,35.6007494449,A01,A0101,A01011200
317570,12,상원사(고창),전북특별자치도 고창군 고창읍 상원사길 214,126.7341997721,35.4432521266,A02,A0201,A02010800
317571,12,상이암(임실),전북특별자치도 임실군 성수면 성수산길 658,127.4251585247,35.6355005343,A02,A0201,A02010800
128832,12,상주사(군산),전북특별자치도 군산시 서수면 함안로 57-29,126.8521805161,36.0009490234,A02,A0201,A02010800
2673663,12,상하농원,전북특별자치도 고창군 상하면 상하농원길 11-23,126.4504387799,35.4477857379,A02,A0204,A02040800
2793217,12,상황마을,전북특별자치도 남원시 산내면 황치길 156,127.6487720227,35.42597539,A02,A0203,A02030100
776934,12,새만금,전북특별자치도 부안군 변산면 새만금로 6,126.559192277,35.6967342617,A02,A0202,A02020200
2783863,12,새만금 비응공원,전북특별자치도 군산시 새만금북로 27 (비응도동),126.5389988912,35.9439307383,A02,A0202,A02020700
2743296,12,새만금무궁화공원,전북특별자치도 김제시 진봉면 새만금로 1502,126.4825378185,35.8138029652,A02,A0202,A02020700
2939800,12,새만금환경생태단지,전북특별자치도 부안군 불등길 58-85,126.6136474148,35.7405746353,A01,A0101,A01010500
2743290,12,생말공원,전북특별자치도 군산시 분멀5길 29,126.5701955001,35.9672674923,A02,A0202,A02020700
1853250,12,샤또무주,전북특별자치도 무주군 무풍면 오두재로 238-65,127.839498085,35.9003778055,A02,A0204,A02040600
1599659,12,서강사(김제),전북특별자치도 김제시 금구면 양시로 125-27,127.0039924288,35.7697640894,A02,A0201,A02010700
1315472,12,서동공원,전북특별자치도 익산시 금마면 고도9길 41-14,127.0609146595,36.0006415547,A02,A0202,A02020700
2793207,12,서림공원,전북특별자치도 남원시 운봉읍 황산로 1103-18,127.5292432794,35.4415104296,A02,A0202,A02020700
790362,12,서벽정,전북특별자치도 무주군 설천면 구천동로 1868-30,127.7680139594,35.9586837899,A02,A0201,A02010700
2613628,12,서어나무 숲,전북특별자치도 남원시 운봉읍 운봉행정길 8-9,127.5212583888,35.4217708552,A01,A0101,A01010400
1608928,12,서외리 당간지주,전북특별자치도 부안군 부안읍,126.7288790851,35.729569509,A02,A0201,A02010800
2662512,12,서해안 바람공원,전북특별자치도 고창군 심원면 애향갯벌로 311,126.5147698594,35.5310384693,A02,A0202,A02020700
127436,12,석불사(익산),전북특별자치도 익산시 삼기면 진북로 273,127.007665871,36.0297456443,A02,A0201,A02010800
2357456,12,석산리 마애여래좌상,전북특별자치도 순창군 적성면 석산리,127.1944117056,35.444365408,A02,A0201,A02010700
318200,12,석상암(고창),전북특별자치도 고창군 아산면 선운사로 250,126.5795288186,35.4977377835,A02,A0201,A02010800
2778917,12,석정온천휴스파,전북특별자치도 고창군 고창읍 석정2로 173,126.7410244472,35.4320812865,A02,A0202,A02020300
318335,12,석탄사(정읍),전북특별자치도 정읍시 칠보면 허궁실2길 186-125,126.9863992894,35.5644176722,A02,A0201,A02010800
1608963,12,선계폭포,전북특별자치도 부안군 보안면 우동리,126.6361037995,35.6291154752,A01,A0101,A01010800
318340,12,선국사(남원),전북특별자치도 남원시 산성길 239 (산곡동),127.3579420734,35.429153289,A02,A0201,A02010800
128323,12,선비문화체험관 우리누리,전북특별자치도 정읍시 산내면 청정로 1694,127.0647392528,35.5762148999,A02,A0203,A02030100
2991487,12,선운도원,전북특별자치도 고창군 화산연천길 21-12,126.5590717735,35.5189628068,A02,A0203,A02030400
1596506,12,선운사 백파율사비,전북특별자치도 고창군 아산면 선운사로 250,126.577992867,35.4968434144,A02,A0205,A02050200
147548,12,선운사(고창),전북특별자치도 고창군 아산면 선운사로 250,126.5795288186,35.4977377835,A02,A0201,A02010800
126236,12,선운산 (전북 서해안 국가지질공원),전북특별자치도 고창군 아산면 선운사로 158-6,126.5865614025,35.5026762295,A01,A0101,A01010400
1596119,12,선운산 낙조대,전북특별자치도 고창군 아산면 선운사로 158-6,126.586561404,35.5026151249,A02,A0205,A02050600
1994606,12,선운산 생태숲,전북특별자치도 고창군 아산면 선운사로 168-11,126.5848449073,35.5019262855,A01,A0101,A01010400
319550,12,선원사(남원),전북특별자치도 남원시 용성로 151,127.3912589995,35.4126696208,A02,A0201,A02010800
2748819,12,선유1구항,전북특별자치도 군산시 옥도면 선유도리,126.4113027053,35.8065470386,A01,A0101,A01011400
2606126,12,선유대교,전북특별자치도 군산시 옥도면,126.41513843,35.8082691291,A02,A0205,A02050100
226923,12,선유도,전북특별자치도 군산시 옥도면 선유남길 34-22,126.4124052922,35.8102049733,A01,A0101,A01011300
3025830,12,선유도 둘레길,전북특별자치도 군산시 옥도면 선유남길 37-1,126.4124247901,35.8080191116,A01,A0101,A01010500
128944,12,선유도 월명유람선,전북특별자치도 군산시 비응로 6,126.4131272888,35.8165459289,A02,A0202,A02020800
3078054,12,선유도항방파제등대,전북특별자치도 군산시 옥도면 선유도리,126.4183432215,35.8271142553,A01,A0101,A01011600
2022531,12,선유도해수욕장,전북특별자치도 군산시 옥도면,126.4110635938,35.8161737144,A01,A0101,A01011200
2669909,12,설화공원,전북특별자치도 완주군 이서면 농생명로 100,117.9925662504,19.69442748,A02,A0202,A02020700
1610774,12,섬진강(순창),전북특별자치도 순창군 유등면 오교리,127.1935106751,35.3794477392,A01,A0101,A01011800
127924,12,"섬진강(천담,구담)",전북특별자치도 임실군 덕치면 천담2길 104,127.1905971118,35.4848607562,A01,A0101,A01011800
1185879,12,섬진강댐,전북특별자치도 임실군 강진면 옥정호로 608-13,127.1116804032,35.5423917655,A02,A0205,A02050600
2469189,12,섬진강댐 물 문화관,전북특별자치도 임실군 운암면 강운로 1239,127.1100900042,35.6063733697,A02,A0204,A02040800
319552,12,성관사,전북특별자치도 장수군 장계면 장무로 492-83,127.6041895763,35.7522737685,A02,A0201,A02010800
803243,12,성당포구마을,전북특별자치도 익산시 성당면 성당로 762,126.9207570818,36.1312880978,A02,A0203,A02030100
319556,12,성모암(김제),전북특별자치도 김제시 만경읍 화포3길 54-9,126.805387662,35.8866945853,A02,A0201,A02010800
1600365,12,성산공원,전북특별자치도 김제시 향교길 89-16,126.8786138812,35.8017444066,A01,A0101,A01010500
1627360,12,성황산,전북특별자치도 정읍시 수성동,126.8605019577,35.5716452566,A01,A0101,A01010400
2759662,12,세병공원,전북특별자치도 전주시 덕진구 송천동2가 1316,127.1307950117,35.876867983,A02,A0202,A02020700
1665480,12,소세양신도비,전북특별자치도 익산시 왕궁면 화곡1길 53-15,127.0821265382,36.0050858611,A02,A0205,A02050200
2615335,12,소양 마수벽화마을,전북특별자치도 완주군 소양면 황윤리,127.2352502231,35.8532308238,A02,A0203,A02030100
2615254,12,소요산 (전북 서해안 국가지질공원),전북특별자치도 고창군 부안면 용산리,126.6208411893,35.5223856789,A01,A0101,A01010400
1584492,12,소자파묘비,전북특별자치도 익산시 왕궁면 화곡1길 53-15,127.0824376228,36.0050414271,A02,A0201,A02010700
527279,12,소충사,전북특별자치도 임실군 성수면 산성로 725-23,127.3473018613,35.6230533654,A02,A0201,A02010700
126333,12,송광사(완주),전북특별자치도 완주군 소양면 송광수만로 255-16,127.2417793808,35.8842746273,A02,A0201,A02010800
1627388,12,송우암수명유허비,전북특별자치도 정읍시 우암로 54-1,126.856944073,35.5664430088,A02,A0205,A02050200
2743337,12,송포항,전북특별자치도 부안군 변산면 대항리,126.5267123773,35.6755416823,A01,A0101,A01011400
3511603,12,수달궁(문화살롱주식회사),전북특별자치도 전주시 덕진구 붓내1길 19 (송천동2가),127.1238903928,35.8645803736,A02,A0203,A02030400
1583000,12,수덕정,전북특별자치도 익산시 여산면 태성1길 199,127.0993566084,36.0704787005,A02,A0201,A02010700
252582,12,수성당,전북특별자치도 부안군 변산면 적벽강길 54,126.4603582137,35.6348174244,A02,A0201,A02010700
2759666,12,수성당유채꽃,전북특별자치도 부안군 변산면 격포리 252-11,126.4613747665,35.6357395587,A01,A0101,A01010500
1624167,12,수열비,전북특별자치도 장수군 계남면 화음리,127.5807957104,35.7039010654,A02,A0205,A02050200
127003,12,수운정,전북특별자치도 임실군 신덕면 금정길 62-5,127.2087157406,35.6687874347,A02,A0201,A02010700
800971,12,순창 거북장수마을 [농촌전통테마],전북특별자치도 순창군 동계면 귀미로 290,127.2115574238,35.4438129878,A02,A0203,A02030200
1612200,12,순창 대모산성,전북특별자치도 순창군 순창읍 백산리,127.1233587202,35.372788954,A02,A0201,A02010200
2713440,12,순창 쉴랜드,전북특별자치도 순창군 인계면 인덕로 427-128,127.1316037073,35.4315879963,A02,A0202,A02020500
2616353,12,순창 향가터널,전북특별자치도 순창군 풍산면 대가리,127.1868344916,35.3402742767,A02,A0205,A02050500
128422,12,순창고추장익는마을,전북특별자치도 순창군 산내길 38 전통테마체험장,127.1157899039,35.4828458077,A02,A0203,A02030100
2654773,12,순창군 채계산 출렁다리,전북특별자치도 순창군 적성면 비홍로 68,127.2388724788,35.4125281109,A02,A0205,A02050100
3026667,12,순창발효테마파크,전북특별자치도 순창군 순창읍 장류로 55,127.1125625531,35.368905875,A02,A0202,A02020600
1437668,12,순창장류체험관,전북특별자치도 순창군 순창읍 민속마을길 55,127.1080408086,35.365886695,A02,A0203,A02030200
1610925,12,순화리 삼층석탑,전북특별자치도 순창군 순창읍 장류로 295-11,127.1336687788,35.3782746213,A02,A0205,A02050200
127439,12,숭림사(익산),전북특별자치도 익산시 웅포면 백제로 495-57,126.915175554,36.0815603503,A02,A0201,A02010800
3041434,12,쉬어가삼［례:］,전북특별자치도 완주군 삼례읍 삼례역로 85,127.0644834746,35.9066217778,A02,A0203,A02030400
319705,12,승련사(남원),전북특별자치도 남원시 산동면 요천로 2675-90,127.4530515202,35.4902396985,A02,A0201,A02010800
1600451,12,승방원,전북특별자치도 김제시 흥사동,126.9117685801,35.8279780996,A02,A0201,A02010700
319707,12,승암사(전주),전북특별자치도 전주시 완산구 바람쐬는길 47-13 (교동),127.1641132614,35.8092457009,A02,A0201,A02010800
3535219,12,승월교 소원의 다리,전북특별자치도 남원시 노암동,127.3819156608,35.4018401273,A02,A0205,A02050100
3354407,12,식료방,전북특별자치도 임실군 성수면 임진로 208-5,127.3329113053,35.62937462,A02,A0203,A02030400
2794614,12,신기마을,전북특별자치도 남원시 운봉읍 운봉신기길 103,127.542975123,35.4521400229,A02,A0201,A02010600
1597387,12,신림저수지,전북특별자치도 고창군 신림면 왕림로 130,126.713150981,35.4694682423,A01,A0101,A01011800
127430,12,신석정 고택,전북특별자치도 부안군 부안읍 석정로 63,126.7342838931,35.7399323108,A02,A0201,A02010400
126293,12,신시도 어촌체험마을,전북특별자치도 군산시 옥도면 신시도길 83-7,126.4676111936,35.8209518987,A01,A0101,A01011300
1590232,12,신안서원,전북특별자치도 임실군 임실읍 신안1길 8-19,127.2391314987,35.5999374409,A02,A0201,A02010700
129120,12,신의연효자각,전북특별자치도 진안군 백운면 평노길 117,127.417715499,35.712322245,A02,A0201,A02010700
2469060,12,신재생에너지 테마파크,전북특별자치도 부안군 신재생에너지로 10 테마체험관,126.5977495998,35.7104583509,A02,A0204,A02040800
3066678,12,신지천 생태 습지,전북특별자치도 진안군 안천면 신괴리,127.5410693032,35.8893737476,A01,A0101,A01010500
3026041,12,신흥근린공원,전북특별자치도 익산시 신흥동,126.9904918287,35.9457188199,A02,A0202,A02020700
126353,12,실상사(남원),전북특별자치도 남원시 입석길 94-129 실상사,127.6363150467,35.4161235075,A02,A0201,A02010800
2357452,12,실상암,전북특별자치도 순창군 순창읍 금산로 56,127.132613255,35.3806826635,A02,A0201,A02010800
322999,12,심곡사(익산),전북특별자치도 익산시 낭산면 장암길 113,127.0364186513,36.0376174671,A02,A0201,A02010800
1600490,12,심포항,전북특별자치도 김제시 진봉면 심포리,126.698825719,35.8570905843,A01,A0101,A01011400
