start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index,tourist_count,cultural_count,leisure_count,facility_count,tourism_score,district_danger,road_attr_score,safety_score,final_score
37.000635,127.084628,37.002623,127.079121,0.41,1.7,자전거보행자겸용도로,Y,0,0.092,0,0,0,0,0.0,0.253623188405797,0.1325650287473016,0.49091602100776727,0.29454961260466034
36.981062,127.0071403,36.98853547,127.0460018,5.27,4.0,자전거보행자겸용도로,Y,1,0.2861,0,0,0,0,0.0,0.253623188405797,0.42076858956547764,0.5549197118372065,0.33295182710232385
36.94186371,127.0388666,36.940316,127.047927,0.99,2.0,자전거보행자겸용도로,Y,1,0.1171,0,0,0,0,0.0,0.253623188405797,0.16970739735396587,0.508582501643931,0.3051495009863586
37.111173,127.062992,37.10341274,127.063763,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776,1,0,0,0,0.04065040650406505,0.253623188405797,0.11227691452753971,0.4910879540880788,0.31091293505447326
37.124409,127.0504571,37.101101,127.039727,4.8,3.0,자전거보행자겸용도로,Y,1,0.2088,0,0,0,0,0.0,0.253623188405797,0.30915852694124435,0.5400781895203149,0.32404691371218897
37.07027,127.057197,37.071325,127.059602,0.21,2.6,자전거보행자겸용도로,Y,1,0.1589,1,0,0,0,0.04065040650406505,0.253623188405797,0.22782097591211234,0.5287894125525969,0.3335338101331841
37.06581027,127.0584893,37.071325,127.059602,0.81,1.7,자전거보행자겸용도로,Y,0,0.0938,1,0,0,0,0.04065040650406505,0.253623188405797,0.13589928826383396,0.500664299378438,0.3166587422286888
37.06581027,127.0584893,37.062143,127.058478,0.14,1.6,자전거보행자겸용도로,Y,0,0.0834,1,0,0,0,0.04065040650406505,0.253623188405797,0.11954517280441149,0.489314821586761,0.3098490555536826
37.05968765,127.053844,37.062234,127.054019,0.33,2.2,자전거보행자겸용도로,Y,1,0.1293,0,0,0,0,0.0,0.253623188405797,0.18574433069014898,0.5125161445059634,0.30750968670357803
37.066369,127.055008,37.065791,127.058276,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141,1,0,0,0,0.04065040650406505,0.253623188405797,0.1637890867121209,0.4959400100548411,0.31382416863453066
37.066134,127.058328,37.066559,127.055151,0.27,1.8,자전거보행자겸용도로,Y,0,0.099,1,0,0,0,0.04065040650406505,0.253623188405797,0.14216726868574603,0.49297400660088264,0.31204456656215557
37.06678,127.054586,37.069359,127.054858,0.26,1.6,자전거보행자겸용도로,Y,0,0.0839,0,0,0,0,0.0,0.253623188405797,0.1205454506593712,0.4893235557980309,0.2935941334788185
37.067077,127.056832,37.068813,127.056462,0.15,1.3,자전거보행자겸용도로,Y,0,0.0608,1,0,0,0,0.04065040650406505,0.253623188405797,0.08732083698463249,0.4819004710307915,0.30540044522010085
37.064943,127.069621,37.065695,127.063258,0.55,1.3,자전거보행자겸용도로,Y,0,0.0625,3,0,0,0,0.12195121951219515,0.253623188405797,0.09065509650116485,0.482486005422849,0.33827209105858747
37.07449389,127.049182,37.07347,127.0482131,0.29,1.8,자전거보행자겸용도로,Y,0,0.0991,0,0,0,0,0.0,0.253623188405797,0.14233398166157266,0.49297400660088264,0.2957844039605296
37.072459,127.051371,37.072277,127.054664,0.26,1.4,자전거보행자겸용도로,Y,0,0.0688,0,0,0,0,0.0,0.253623188405797,0.09900698912090965,0.4855687147194926,0.29134122883169555
37.071438,127.063638,37.071222,127.060165,0.33,1.5,자전거보행자겸용도로,Y,0,0.0766,3,0,0,0,0.12195121951219515,0.253623188405797,0.1103597153055336,0.4881413189517926,0.3416652791759536
37.063134,127.058488,37.06312814,127.0600071,0.14,1.5,자전거보행자겸용도로,Y,0,0.0758,1,0,0,0,0.04065040650406505,0.253623188405797,0.10877594203518072,0.48795468783395923,0.3090329753020015
37.06555,127.054084,37.06240243,127.053764,0.39,2.2,자전거보행자겸용도로,Y,1,0.1296,0,0,0,0,0.0,0.253623188405797,0.18624446961762883,0.5125161445059634,0.30750968670357803
37.071325,127.059602,37.072249,127.060153,0.13,1.2,자전거보행자겸용도로,Y,0,0.0532,1,0,0,0,0.04065040650406505,0.253623188405797,0.07638489323957509,0.47822145253092635,0.3031930341201818
37.072277,127.054664,37.067363,127.0542872,0.62,1.2,자전거보행자겸용도로,Y,0,0.0553,0,0,0,0,0.0,0.253623188405797,0.08046936114732725,0.47984507914839897,0.2879070474890394
36.963366,126.975168,36.96104724,126.9741546,0.36,4.0,자전거보행자겸용도로,Y,1,0.2649,0,0,0,0,0.0,0.253623188405797,0.3798405540000428,0.5386465509280616,0.3231879305568369
37.08799483,127.062737,37.095805,127.063743,0.54,1.9,자전거보행자겸용도로,Y,0,0.1077,0,0,0,0,0.0,0.253623188405797,0.15518712462863615,0.5001830898876177,0.3001098539325706
37.099998,127.064119,37.095805,127.063743,0.88,1.3,자전거보행자겸용도로,Y,0,0.064,0,0,0,0,0.0,0.253623188405797,0.09340586060230405,0.48602103510468175,0.29161262106280905
37.54431206,126.8832451,37.50610642,126.8726392,5.4,4.0,자전거전용도로,Y,1,0.2866,12,8,7,15,0.8240206947524022,0.253623188405797,0.42185222390835064,0.5549197118372065,0.6625601050032848
37.52095319,126.8714432,37.51842236,126.876289,0.7,1.1,자전거전용도로,N,0,0.0481,7,8,0,3,0.485129342202513,0.253623188405797,0.07036698228140295,0.47591413896820084,0.4796002202619257
37.51828131,126.8681124,37.52233975,126.8675647,0.4,1.5,자전거전용도로,Y,0,0.0769,8,8,0,6,0.5312342941611234,0.253623188405797,0.11094321072092676,0.48814749888300113,0.50538221699425
37.52216089,126.8639473,37.51942256,126.864034,0.4,1.5,자전거전용도로,Y,0,0.0769,5,7,0,7,0.3867110125646711,0.253623188405797,0.11094321072092676,0.48814749888300113,0.4475729043556691
37.52949156,126.8330286,37.52987725,126.8374237,0.5,3.5,자전거우선도로,Y,1,0.2279,1,2,1,2,0.10932742054693276,0.253623188405797,0.3271613909846752,0.5374962725237287,0.3662287317330103
37.53011983,126.8373521,37.52991152,126.8326713,0.5,3.5,자전거우선도로,Y,1,0.2279,1,2,1,2,0.10932742054693276,0.253623188405797,0.3271613909846752,0.5374962725237287,0.3662287317330103
37.52089383,126.8383322,37.52589119,126.8639474,2.4,3.5,자전거우선도로,Y,1,0.2361,7,5,1,11,0.4427642276422765,0.253623188405797,0.342999123688204,0.5413144000903755,0.5018943311111359
37.52615505,126.8632759,37.52133172,126.8379634,2.4,3.5,자전거우선도로,Y,1,0.2361,6,5,1,9,0.3984774575018478,0.253623188405797,0.342999123688204,0.5413144000903755,0.4841796230549644
37.53977287,126.832167,37.54060731,126.8245387,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677,0,1,0,4,0.0316629711751663,0.253623188405797,0.3851753692264946,0.5424958088822535,0.3381626737994186
37.53875947,126.8226554,37.53936103,126.8324337,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677,0,1,0,4,0.0316629711751663,0.253623188405797,0.3851753692264946,0.5424958088822535,0.3381626737994186
37.51500595,126.858264,37.50775496,126.8613151,1.3,4.0,자전거보행자겸용도로,Y,1,0.269,8,6,0,5,0.48063562453806363,0.253623188405797,0.38767606386389386,0.5432729017735367,0.5182179908793475
37.50899178,126.8448392,37.50831953,126.8452002,0.3,3.0,자전거보행자겸용도로,Y,1,0.1894,6,0,0,2,0.24753880266075393,0.253623188405797,0.2716481073802552,0.5325948620222223,0.4185724382776349
37.51096559,126.8439718,37.51142588,126.8431277,0.2,3.0,자전거보행자겸용도로,Y,1,0.189,3,0,0,2,0.12558758314855878,0.253623188405797,0.2708145425011221,0.5325948620222223,0.36979195047275687
37.50934129,126.8418817,37.50996391,126.8419739,0.43,3.0,자전거보행자겸용도로,Y,1,0.19,4,0,0,2,0.16623798965262382,0.253623188405797,0.2727317417231282,0.5325948620222223,0.38605211307438286
37.51498195,126.8651306,37.51237267,126.8702262,1.1,3.5,자전거보행자겸용도로,Y,1,0.2305,7,6,2,7,0.47614190687361424,0.253623188405797,0.3321627802594738,0.5403899125103053,0.5146907102556288
37.52214111,126.8516393,37.51866205,126.8422921,1.0,3.0,자전거보행자겸용도로,Y,1,0.1924,3,1,0,3,0.15179600886917963,0.253623188405797,0.27748306153418684,0.5340575244453407,0.3811529182148763
37.52275669,126.8650017,37.52137665,126.8527144,1.1,3.5,자전거보행자겸용도로,Y,1,0.2305,7,7,0,7,0.4680118255728012,0.253623188405797,0.3321627802594738,0.5403899125103053,0.5114386777353037
37.51463448,126.8258506,37.5133969,126.8246257,0.2,3.0,자전거보행자겸용도로,Y,1,0.189,4,0,0,1,0.16441980783444202,0.253623188405797,0.2708145425011221,0.5325948620222223,0.3853248403471102
37.5133969,126.8246257,37.51296364,126.8263632,0.2,3.0,자전거보행자겸용도로,Y,1,0.189,4,0,0,1,0.16441980783444202,0.253623188405797,0.2708145425011221,0.5325948620222223,0.3853248403471102
37.51500595,126.858264,37.50981426,126.8432543,1.5,3.2,자전거보행자겸용도로,Y,1,0.2096,10,4,0,7,0.5167923133776793,0.253623188405797,0.30318934746831383,0.5344634952551446,0.5273950225041585
37.50899178,126.8448392,37.51209709,126.8602878,1.5,3.2,자전거보행자겸용도로,Y,1,0.2096,12,5,0,7,0.6224833702882484,0.253623188405797,0.30318934746831383,0.5344634952551446,0.5696714452683862
37.52474333,126.8758322,37.52516794,126.8759503,0.11,3.0,자전거보행자겸용도로,Y,1,0.1886,5,4,3,2,0.35322985957132313,0.253623188405797,0.2700643341099023,0.5321860573184733,0.4606035782196133
37.52474333,126.8758322,37.52924626,126.8670983,1.2,3.5,자전거보행자겸용도로,Y,1,0.2309,7,4,3,7,0.44362158167036225,0.253623188405797,0.3329963451386069,0.5411387319079201,0.5021318718128969
37.52924626,126.8670983,37.52375466,126.8751457,1.2,3.5,자전거보행자겸용도로,Y,1,0.2309,7,4,3,7,0.44362158167036225,0.253623188405797,0.3329963451386069,0.5411387319079201,0.5021318718128969
37.54435606,126.8821807,37.53326121,126.8695382,1.8,3.5,자전거보행자겸용도로,Y,1,0.2335,5,2,2,10,0.3027346637102735,0.253623188405797,0.33799773441340547,0.5413384190669931,0.4458969169243052
37.5342245,126.874174,37.5435789,126.8828939,1.8,3.5,자전거보행자겸용도로,Y,1,0.2335,4,2,4,9,0.2927864005912787,0.253623188405797,0.33799773441340547,0.5413384190669931,0.4419176116767073
37.52406887,126.8655927,37.52941071,126.8645163,0.7,3.5,자전거보행자겸용도로,Y,1,0.2288,5,7,1,8,0.404789356984479,0.253623188405797,0.32882852074294144,0.5376269924224001,0.48449193824723163
37.53151719,126.8708995,37.53019428,126.8644818,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677,4,3,3,5,0.2936437546193644,0.253623188405797,0.3851753692264946,0.5424958088822535,0.44295498717709786
37.53520444,126.8843991,37.53515359,126.8818767,0.7,4.0,자전거보행자겸용도로,Y,1,0.2664,2,0,3,6,0.14099039172209904,0.253623188405797,0.3826746745890953,0.5398227779876824,0.3802898234814491
37.53067351,126.8778704,37.53073154,126.8792385,0.7,4.0,자전거보행자겸용도로,Y,1,0.2664,4,3,3,2,0.288189209164819,0.253623188405797,0.3826746745890953,0.5398227779876824,0.43916935045853706
37.53073154,126.8792385,37.53698362,126.8867488,1.4,4.0,자전거보행자겸용도로,Y,1,0.2694,4,3,3,8,0.29909830007390986,0.253623188405797,0.38850962874302697,0.5432729017735367,0.44560306109368597
37.51136646,126.8724244,37.51290955,126.8736115,0.33,1.2,자전거보행자겸용도로,Y,0,0.0541,8,6,2,3,0.5095195861049521,0.253623188405797,0.07805202299784128,0.479072265761339,0.49125119389878424
37.51801359,126.8450849,37.51968208,126.8443239,0.22,3.0,자전거보행자겸용도로,Y,1,0.1891,2,1,0,1,0.10750923872875094,0.253623188405797,0.27098125547694873,0.5325948620222223,0.36256061270483375
37.51974177,126.8448999,37.52008367,126.8448494,0.05,3.5,자전거보행자겸용도로,Y,1,0.226,2,1,0,1,0.10750923872875094,0.253623188405797,0.32341034902857635,0.5374916884445629,0.3654987085582381
37.51922184,126.8460957,37.51922184,126.8460957,0.15,1.1,자전거보행자겸용도로,Y,0,0.0458,2,1,0,1,0.10750923872875094,0.253623188405797,0.06578237544617095,0.47404083529948393,0.3274281966711907
37.51801359,126.8450849,37.51562508,126.8404047,0.56,1.1,자전거보행자겸용도로,Y,0,0.0475,4,1,0,2,0.19062823355506284,0.253623188405797,0.06919999145061663,0.47544004508105886,0.36151532047066043
37.51522245,126.8406937,37.51762315,126.8457018,0.56,1.1,자전거보행자겸용도로,Y,0,0.0475,4,1,0,2,0.19062823355506284,0.253623188405797,0.06919999145061663,0.47544004508105886,0.36151532047066043
37.53747633,126.8816723,37.53674261,126.882215,0.14,1.7,자전거보행자겸용도로,Y,0,0.0909,2,0,3,4,0.1373540280857354,0.253623188405797,0.13031440357364224,0.48990660836364286,0.34888557625247985
37.52608778,126.8703591,37.52614702,126.8727905,0.13,1.8,자전거보행자겸용도로,Y,0,0.0984,6,4,3,4,0.3975166297117518,0.253623188405797,0.1410002778549597,0.4929215849242636,0.45475960283925887
36.98546109,127.0815803,36.982303,127.079152,0.39,2.2,자전거보행자겸용도로,Y,1,0.1296,0,0,0,0,0.0,0.253623188405797,0.18624446961762883,0.5125161445059634,0.30750968670357803
36.997558,126.820931,36.975511,127.075988,3.6,4.0,자전거보행자겸용도로,Y,1,0.2789,9,0,0,0,0.3658536585365854,0.253623188405797,0.406848056083955,0.5466271693786504,0.4743177650418244
37.003522,127.0882367,36.99860431,127.1111955,2.39,1.5,자전거보행자겸용도로,Y,0,0.0855,1,0,0,0,0.04065040650406505,0.253623188405797,0.12753115181567531,0.49857910797418414,0.3154076273861365
36.99860431,127.1111955,36.99860431,127.1111955,0.21,4.1,자전거보행자겸용도로,Y,1,0.2718,1,0,0,0,0.04065040650406505,0.253623188405797,0.38935943745057383,0.5398139733780508,0.34014854662845645
36.962251,127.05936,36.96086204,127.0619271,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764,2,0,0,0,0.0813008130081301,0.253623188405797,0.10994293286596704,0.48805507524414454,0.32535337034973877
36.95912699,127.0599465,36.96080172,127.0586902,0.1,2.0,자전거보행자겸용도로,Y,1,0.1133,1,0,0,0,0.04065040650406505,0.253623188405797,0.16228866992968133,0.4959400100548411,0.31382416863453066
36.96080172,127.0586902,36.962251,127.05936,0.34,1.5,자전거보행자겸용도로,Y,0,0.0767,2,0,0,0,0.0813008130081301,0.253623188405797,0.11044307179344691,0.4881413189517926,0.3254051165743276
37.022255,127.071703,37.022083,127.071548,0.52,1.6,자전거보행자겸용도로,Y,0,0.085,1,0,0,0,0.04065040650406505,0.253623188405797,0.12271271934511724,0.49318653609846563,0.31217208426070536
37.028029,127.0709749,37.024424,127.071407,0.56,1.4,자전거보행자겸용도로,Y,0,0.0701,1,0,0,0,0.04065040650406505,0.253623188405797,0.10150768375830893,0.48766698640532796,0.30886035444482274
37.04096341,127.0669247,37.03677181,127.069997,0.47,1.7,자전거보행자겸용도로,Y,0,0.0923,0,0,0,0,0.0,0.253623188405797,0.13306516767478146,0.4933110201899618,0.2959866121139771
37.080267,127.064519,37.080491,127.066631,0.02,1.5,자전거보행자겸용도로,Y,0,0.0753,0,0,0,0,0.0,0.253623188405797,0.10777566418022101,0.48791538428308007,0.29274923056984803
36.9851034,126.9343961,36.975157,126.927648,1.39,1.5,자전거보행자겸용도로,Y,0,0.0812,0,0,0,0,0.0,0.253623188405797,0.11919550302434437,0.4959540347549693,0.2975724208529816
36.985888,126.932429,36.97632,126.9257,1.42,1.5,자전거보행자겸용도로,Y,0,0.0813,0,0,0,0,0.0,0.253623188405797,0.1194455724880843,0.4959540347549693,0.2975724208529816
36.975157,126.927648,36.976843,126.924738,0.37,2.2,자전거전용도로,Y,1,0.1295,0,0,0,0,0.0,0.253623188405797,0.1860777566418022,0.5125161445059634,0.30750968670357803
36.98394,126.937286,36.97805651,126.934895,0.8,2.0,자전거보행자겸용도로,Y,1,0.1163,1,0,0,0,0.04065040650406505,0.253623188405797,0.16812362408361298,0.5070220534772204,0.3204733946879582
36.983866,126.9275171,36.981077,126.932608,0.37,2.1,자전거전용도로,Y,1,0.122,0,0,0,0,0.0,0.253623188405797,0.17530852587257142,0.496752287553707,0.2980513725322242
36.988791,127.126951,36.989641,127.132277,0.754,1.5,자전거보행자겸용도로,Y,0,0.0785,0,0,0,0,0.0,0.253623188405797,0.1138940303930579,0.49241601624379305,0.2954496097462758
36.991696,127.12621,36.986239,127.126722,1.025,1.5,자전거보행자겸용도로,Y,0,0.0796,0,0,0,0,0.0,0.253623188405797,0.11615299121550858,0.4940440882574263,0.29642645295445574
36.98989277,127.1208915,36.98999091,127.1213978,0.08,2.0,자전거보행자겸용도로,Y,1,0.1132,0,0,0,0,0.0,0.253623188405797,0.1621219569538547,0.4959400100548411,0.29756400603290467
36.98999091,127.1213978,36.988411,127.121912,0.23,2.1,자전거보행자겸용도로,Y,1,0.1214,0,0,0,0,0.0,0.253623188405797,0.17414153504178512,0.496752287553707,0.2980513725322242
36.992956,127.130847,36.98775,127.132512,1.171,1.5,자전거보행자겸용도로,Y,0,0.0803,0,0,0,0,0.0,0.253623188405797,0.1173699959390429,0.49447515757816923,0.2966850945469015
36.988955,127.122287,36.990576,127.1219928,0.27,3.0,자전거보행자겸용도로,Y,1,0.1893,0,0,0,0,0.0,0.253623188405797,0.27139803791651523,0.5325948620222223,0.31955691721333335
36.990576,127.1219928,36.993094,127.1298554,0.564,1.5,자전거보행자겸용도로,Y,0,0.0777,0,0,0,0,0.0,0.253623188405797,0.11231025712270502,0.4910879540880788,0.29465277245284727
37.003522,127.0882367,37.000635,127.084628,0.67,1.6,자전거보행자겸용도로,Y,0,0.0856,0,0,0,0,0.0,0.253623188405797,0.12396306666381687,0.49337535924057646,0.29602521554434585
37.01025357,127.0957452,37.00980618,127.091979,0.45,2.2,자전거보행자겸용도로,Y,1,0.1298,0,0,0,0,0.0,0.253623188405797,0.1867446085451087,0.5227042971661287,0.31362257829967716
37.028421,127.070774,37.01089819,127.072779,1.43,2.1,자전거보행자겸용도로,Y,1,0.1265,1,0,0,0,0.04065040650406505,0.253623188405797,0.18414431359138222,0.5203084708060046,0.32844524508522877
37.52938778,126.8791115,37.52938778,126.8791115,0.4,2.0,자전거보행자겸용도로,Y,1,0.1146,5,3,3,1,0.3270214338507022,0.253623188405797,0.1647893645670806,0.49651453625264913,0.4287172952918703
37.5379879,126.8852742,37.53698362,126.8867488,0.2,1.0,자전거보행자겸용도로,Y,0,0.0385,2,0,1,5,0.10665188470066521,0.253623188405797,0.055429927116506725,0.46991446755212307,0.3246094344115399
37.51136646,126.8724244,37.51499536,126.8712387,0.9,1.0,자전거보행자겸용도로,Y,0,0.0415,8,7,2,3,0.5339098300073911,0.253623188405797,0.06126488127043837,0.4722594235064958,0.49691958610685394
37.51498195,126.8651306,37.50957629,126.871784,0.9,1.0,자전거보행자겸용도로,Y,0,0.0415,7,6,2,8,0.47796008869179607,0.253623188405797,0.06126488127043837,0.4722594235064958,0.4745396895806159
37.021906,126.920474,37.023565,126.913696,0.74,1.6,자전거보행자겸용도로,Y,0,0.0859,0,0,0,0,0.0,0.253623188405797,0.12454656207921004,0.49544820293851216,0.29726892176310726
37.047142,127.0983086,37.044468,127.099863,0.3,1.7,자전거보행자겸용도로,Y,0,0.0916,0,0,0,0,0.0,0.253623188405797,0.1316481073802552,0.49091602100776727,0.29454961260466034
37.037289,127.097857,37.044468,127.099863,0.87,2.2,자전거보행자겸용도로,Y,1,0.1317,0,0,0,0,0.0,0.253623188405797,0.19024558103746766,0.5247620139118275,0.3148572083470965
37.041109,127.101263,37.036665,127.1003866,0.39,1.5,자전거보행자겸용도로,Y,0,0.0769,0,0,0,0,0.0,0.253623188405797,0.11085985423301345,0.48814749888300113,0.29288849932980066
37.04351388,127.10563,37.03613259,127.1032756,0.84,1.5,자전거보행자겸용도로,Y,0,0.0788,0,0,0,0,0.0,0.253623188405797,0.11461089618911237,0.49316925916477294,0.29590155549886377
37.036242,127.1022417,37.0411002,127.103005,0.45,1.5,자전거보행자겸용도로,Y,0,0.0772,0,0,0,0,0.0,0.253623188405797,0.1113599931604933,0.48932454766331773,0.29359472859799063
37.036665,127.1003866,37.040894,127.101805,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544,0,0,0,0,0.0,0.253623188405797,0.07863551841323445,0.4791725632713993,0.28750353796283956
37.03830115,127.098363,37.038449,127.105847,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776,0,0,0,0,0.0,0.253623188405797,0.11227691452753971,0.4910879540880788,0.29465277245284727
37.03613259,127.1032756,37.043246,127.106285,0.86,1.5,자전거보행자겸용도로,Y,0,0.0789,0,0,0,0,0.0,0.253623188405797,0.11477760916493898,0.49328688736448306,0.2959721324186898
37.040154,127.100105,37.037443,127.102711,0.8,1.5,자전거보행자겸용도로,Y,0,0.0787,0,0,0,0,0.0,0.253623188405797,0.11427747023745913,0.4929241583442724,0.2957544950065634
37.025841,127.0997059,37.020302,127.096574,0.74,3.1,자전거보행자겸용도로,Y,1,0.1988,0,0,0,0,0.0,0.253623188405797,0.2860850236176715,0.5330990105624145,0.3198594063374487
37.00701695,127.0982155,37.001446,127.107999,1.14,3.0,자전거보행자겸용도로,Y,1,0.193,1,0,0,0,0.04065040650406505,0.253623188405797,0.27865005236497314,0.5340575244453407,0.3366946772688304
37.001014,127.1104032,37.001251,127.108338,0.24,2.0,자전거보행자겸용도로,Y,1,0.1139,1,0,0,0,0.04065040650406505,0.253623188405797,0.16345566076046766,0.4959400100548411,0.31382416863453066
37.022083,127.071548,37.01089819,127.072779,1.13,1.2,자전거보행자겸용도로,Y,0,0.0575,1,0,0,0,0.04065040650406505,0.253623188405797,0.08472054203090601,0.48160196362972313,0.30522134077945984
36.988244,127.090089,36.99129571,127.0867201,0.47,1.4,자전거보행자겸용도로,Y,0,0.0697,0,0,0,0,0.0,0.253623188405797,0.10075747536708915,0.48707981963830527,0.29224789178298316
37.51093955,126.8367218,37.51093955,126.8367218,0.16,1.1,자전거보행자겸용도로,Y,0,0.0458,3,0,0,3,0.1274057649667406,0.253623188405797,0.06586573193408425,0.47408147718413296,0.33541119229717603
37.51263802,126.8380981,37.51309126,126.8365414,0.25,1.1,자전거보행자겸용도로,Y,0,0.0462,3,0,0,3,0.1274057649667406,0.253623188405797,0.06661594032530403,0.47442922805868243,0.3356198428219057
37.51093955,126.8367218,37.50934129,126.8418817,0.4,1.4,자전거보행자겸용도로,Y,0,0.0694,5,0,0,4,0.2105247597930525,0.253623188405797,0.10017397995169598,0.4860193171110926,0.37582149418387656
37.50934129,126.8418817,37.51195922,126.8387081,0.42,1.5,자전거보행자겸용도로,Y,0,0.077,4,0,0,3,0.16805617147080565,0.253623188405797,0.11110992369675338,0.4882656240532903,0.36018184302029643
37.51451367,126.8355013,37.51530433,126.8343578,0.13,1.1,자전거보행자겸용도로,Y,0,0.0457,3,0,1,2,0.1418477457501848,0.253623188405797,0.06561566247034432,0.47403370479753776,0.3411593211785966
37.51774544,126.853641,37.51708153,126.8502236,0.3,1.7,자전거전용도로,Y,0,0.0916,5,3,0,5,0.28551367331855143,0.253623188405797,0.1316481073802552,0.49091602100776727,0.40875508193208093
37.51718876,126.8501314,37.51822984,126.8534186,0.3,1.7,자전거전용도로,Y,0,0.0916,5,3,0,4,0.2836954915003696,0.253623188405797,0.1316481073802552,0.49091602100776727,0.4080278092048082
37.51301836,126.8337147,37.51273403,126.8322939,0.2,1.1,자전거전용도로,Y,0,0.046,3,0,0,3,0.1274057649667406,0.253623188405797,0.06619915788573749,0.4742605967164921,0.33551866401659153
37.51433822,126.8332417,37.51372218,126.8338169,0.2,1.1,자전거전용도로,Y,0,0.046,3,0,1,3,0.14366592756836663,0.253623188405797,0.06619915788573749,0.4742605967164921,0.3420227290572419
37.51202145,126.8331307,37.51557573,126.8317293,0.6,1.1,자전거전용도로,Y,0,0.0477,3,0,1,3,0.14366592756836663,0.253623188405797,0.06953341740226986,0.4755957334291483,0.3428238110848356
37.51500823,126.8308332,37.51335371,126.8293546,0.6,1.1,자전거전용도로,Y,0,0.0477,3,0,1,2,0.1418477457501848,0.253623188405797,0.06953341740226986,0.4755957334291483,0.34209653835756293
37.51169872,126.8342103,37.51524408,126.8282618,1.0,1.1,자전거전용도로,Y,0,0.0494,3,0,1,3,0.14366592756836663,0.253623188405797,0.07286767691880223,0.47697378429720044,0.3436506416056669
37.51463448,126.8258506,37.51141723,126.8349046,1.0,1.1,자전거전용도로,Y,0,0.0494,3,0,0,3,0.1274057649667406,0.253623188405797,0.07286767691880223,0.47697378429720044,0.3371465765650165
37.51508954,126.833592,37.51093955,126.8367218,0.55,1.5,자전거전용도로,Y,0,0.0776,4,0,1,5,0.1879526977087953,0.253623188405797,0.1121935580396264,0.4910879540880788,0.3698338515363654
37.51141723,126.8349046,37.51433822,126.8332417,0.55,1.5,자전거전용도로,Y,0,0.0776,3,0,1,3,0.14366592756836663,0.253623188405797,0.1121935580396264,0.4910879540880788,0.3521191434801939
37.51301576,126.827075,37.51433822,126.8332417,0.53,1.1,자전거전용도로,Y,0,0.0474,3,0,1,3,0.14366592756836663,0.253623188405797,0.0689499219868767,0.47538441514975366,0.3426970201171988
37.51634045,126.8334368,37.51463448,126.8258506,0.6,1.1,자전거전용도로,Y,0,0.0477,3,0,1,3,0.14366592756836663,0.253623188405797,0.06953341740226986,0.4755957334291483,0.3428238110848356
37.50854592,126.8443936,37.51333765,126.8414467,0.63,1.1,자전거전용도로,Y,0,0.0478,5,0,0,2,0.20688839615668886,0.253623188405797,0.06978348686600978,0.47581747733818075,0.368245844865584
37.51241208,126.8407823,37.50867916,126.8423556,0.62,1.1,자전거전용도로,Y,0,0.0478,5,0,0,2,0.20688839615668886,0.253623188405797,0.06970013037809648,0.47581747733818075,0.368245844865584
37.52949156,126.8330286,37.51742034,126.8397095,1.5,1.1,자전거전용도로,N,0,0.0516,3,2,1,6,0.19790096082779013,0.253623188405797,0.0770355013144677,0.4786593424849281,0.3663559898220729
37.53250008,126.8301985,37.51718723,126.83891,1.8,1.2,자전거전용도로,Y,0,0.0604,3,2,1,5,0.19608277900960833,0.253623188405797,0.09030542672109773,0.4825485929316569,0.36796226736283744
37.52516794,126.8759503,37.52539791,126.877395,0.2,1.8,자전거전용도로,Y,0,0.0987,4,4,3,2,0.31257945306725804,0.253623188405797,0.14158377327035288,0.49297400660088264,0.4208161851874328
37.52938778,126.8791115,37.52938778,126.8791115,0.1,1.8,자전거전용도로,Y,0,0.0982,5,3,3,1,0.3270214338507022,0.253623188405797,0.14075020839121977,0.4929215849242636,0.426561524494839
36.983251,126.916456,36.98441,126.92243,0.42,2.5,자전거보행자겸용도로,Y,1,0.1523,1,0,0,0,0.04065040650406505,0.253623188405797,0.21880223138906107,0.5287894125525969,0.3335338101331841
36.978824,126.9256107,36.97963,126.9225983,0.26,2.9,자전거보행자겸용도로,Y,1,0.1817,0,0,0,0,0.0,0.253623188405797,0.2605454506593712,0.531805885481315,0.319083531288789
36.981232,126.9228,36.978824,126.9256107,0.25,2.5,자전거보행자겸용도로,Y,1,0.1516,0,0,0,0,0.0,0.253623188405797,0.2173851710945348,0.5282220710689243,0.31693324264135453
36.983033,126.928582,36.977678,126.923333,0.79,2.0,자전거보행자겸용도로,Y,1,0.1163,0,0,0,0,0.0,0.253623188405797,0.16804026759569968,0.5070220534772204,0.3042132320863322
36.981842,126.92442,36.97914547,126.9226124,0.26,2.5,자전거보행자겸용도로,Y,1,0.1516,0,0,0,0,0.0,0.253623188405797,0.21746852758244814,0.5282220710689243,0.31693324264135453
